row_id,prompt,editing_prompt,step0_path,step1_path,step2_path,step3_path,step4_path,step5_path,best_step_by_clip,best_clip_score,best_step_by_aesthetic,best_aesthetic
253,"Modern funeral in Korea, photorealistic.",Change the image to represent modern funeral in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_funeral_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_funeral_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_funeral_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_funeral_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_funeral_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_funeral_modern_5.png,step5_path,29.8095703125,step3_path,5.458949089050293
254,"Traditional funeral in Korea, photorealistic.",Change the image to represent traditional funeral in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_funeral_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_funeral_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_funeral_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_funeral_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_funeral_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_funeral_traditional_5.png,step4_path,29.931640625,step1_path,5.403387069702148
255,"Game in Korea, photorealistic.",Change the image to represent game in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_game_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_game_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_game_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_game_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_game_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_game_general_5.png,step4_path,21.38671875,step4_path,5.47089958190918
256,"Modern game in Korea, photorealistic.",Change the image to represent modern game in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_game_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_game_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_game_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_game_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_game_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_game_modern_5.png,step1_path,22.75390625,step1_path,5.554980278015137
257,"Traditional game in Korea, photorealistic.",Change the image to represent traditional game in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_game_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_game_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_game_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_game_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_game_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_game_traditional_5.png,step4_path,30.078125,step4_path,5.448594570159912
258,"Religious ritual in Korea, photorealistic.",Change the image to represent religious ritual in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_religious_ritual_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_religious_ritual_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_religious_ritual_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_religious_ritual_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_religious_ritual_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_religious_ritual_general_5.png,step4_path,29.1259765625,step4_path,5.411676406860352
259,"Modern eligious ritual in Korea, photorealistic.",Change the image to represent modern religious ritual in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_religious_ritual_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_religious_ritual_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_religious_ritual_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_religious_ritual_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_religious_ritual_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_religious_ritual_modern_5.png,step5_path,30.2490234375,step5_path,5.462730407714844
260,"Traditional religious ritual in Korea, photorealistic.",Change the image to represent traditional religious ritual in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_religious_ritual_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_religious_ritual_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_religious_ritual_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_religious_ritual_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_religious_ritual_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_religious_ritual_traditional_5.png,step2_path,29.6630859375,step1_path,5.386743545532227
261,"Sport in Korea, photorealistic.",Change the image to represent sport in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_sport_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_sport_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_sport_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_sport_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_sport_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_sport_general_5.png,step5_path,22.64404296875,step5_path,5.453801155090332
262,"Modern sport in Korea, photorealistic.",Change the image to represent modern sport in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_sport_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_sport_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_sport_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_sport_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_sport_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_sport_modern_5.png,step4_path,21.97265625,step3_path,5.455228805541992
263,"Traditional sport in Korea, photorealistic.",Change the image to represent traditional sport in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_sport_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_sport_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_sport_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_sport_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_sport_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_sport_traditional_5.png,step4_path,28.8330078125,step3_path,5.4624786376953125
264,"Wedding in Korea, photorealistic.",Change the image to represent wedding in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_wedding_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_wedding_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_wedding_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_wedding_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_wedding_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_wedding_general_5.png,step0_path,29.6630859375,step2_path,5.507091522216797
265,"Modern wedding in Korea, photorealistic.",Change the image to represent modern wedding in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_wedding_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_wedding_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_wedding_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_wedding_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_wedding_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_wedding_modern_5.png,step1_path,31.8603515625,step2_path,5.494418144226074
266,"Traditional wedding in Korea, photorealistic.",Change the image to represent traditional wedding in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_event_wedding_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_event_wedding_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_event_wedding_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_event_wedding_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_event_wedding_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_event_wedding_traditional_5.png,step2_path,29.7607421875,step1_path,5.50825309753418
267,"Accessories in Korea, photorealistic.",Change the image to represent accessories in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_fashion_accessories_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_fashion_accessories_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_fashion_accessories_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_fashion_accessories_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_fashion_accessories_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_fashion_accessories_general_5.png,step0_path,22.39990234375,step2_path,5.437343597412109
268,"Modern accessories in Korea, photorealistic.",Change the image to represent modern accessories in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_fashion_accessories_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_fashion_accessories_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_fashion_accessories_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_fashion_accessories_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_fashion_accessories_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_fashion_accessories_modern_5.png,step0_path,23.7060546875,step1_path,5.450708389282227
269,"Traditional accessories in Korea, photorealistic.",Change the image to represent traditional accessories in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_fashion_accessories_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_fashion_accessories_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_fashion_accessories_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_fashion_accessories_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_fashion_accessories_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_fashion_accessories_traditional_5.png,step1_path,22.32666015625,step3_path,5.46754264831543
270,"Clothing in Korea, photorealistic.",Change the image to represent clothing in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_fashion_clothing_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_fashion_clothing_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_fashion_clothing_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_fashion_clothing_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_fashion_clothing_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_fashion_clothing_general_5.png,step2_path,23.08349609375,step2_path,5.462106704711914
271,"Modern clothing in Korea, photorealistic.",Change the image to represent modern clothing in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_fashion_clothing_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_fashion_clothing_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_fashion_clothing_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_fashion_clothing_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_fashion_clothing_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_fashion_clothing_modern_5.png,step3_path,25.2685546875,step2_path,5.436643123626709
272,"Traditional clothing in Korea, photorealistic.",Change the image to represent traditional clothing in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_fashion_clothing_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_fashion_clothing_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_fashion_clothing_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_fashion_clothing_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_fashion_clothing_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_fashion_clothing_traditional_5.png,step3_path,29.39453125,step1_path,5.472235679626465
273,"Makeup in Korea, photorealistic.",Change the image to represent makeup in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_fashion_makeup_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_fashion_makeup_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_fashion_makeup_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_fashion_makeup_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_fashion_makeup_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_fashion_makeup_general_5.png,step0_path,27.001953125,step0_path,5.573328018188477
274,"Modern makeup in Korea, photorealistic.",Change the image to represent modern makeup in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_fashion_makeup_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_fashion_makeup_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_fashion_makeup_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_fashion_makeup_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_fashion_makeup_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_fashion_makeup_modern_5.png,step3_path,30.2734375,step0_path,5.439783096313477
275,"Traditional makeup in Korea, photorealistic.",Change the image to represent traditional makeup in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_fashion_makeup_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_fashion_makeup_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_fashion_makeup_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_fashion_makeup_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_fashion_makeup_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_fashion_makeup_traditional_5.png,step2_path,29.9560546875,step1_path,5.640085220336914
276,"Beverage in Korea, photorealistic.",Change the image to represent beverage in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_beverage_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_beverage_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_beverage_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_beverage_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_beverage_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_beverage_general_5.png,step2_path,28.515625,step0_path,5.516117095947266
277,"Modern beverage in Korea, photorealistic.",Change the image to represent modern beverage in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_beverage_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_beverage_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_beverage_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_beverage_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_beverage_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_beverage_modern_5.png,step0_path,29.5654296875,step2_path,5.401729583740234
278,"Traditional beverage in Korea, photorealistic.",Change the image to represent traditional beverage in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_beverage_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_beverage_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_beverage_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_beverage_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_beverage_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_beverage_traditional_5.png,step0_path,23.0224609375,step2_path,5.457210540771484
279,"Dessert in Korea, photorealistic.",Change the image to represent dessert in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_dessert_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_dessert_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_dessert_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_dessert_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_dessert_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_dessert_general_5.png,step5_path,26.3427734375,step1_path,5.487021446228027
280,"Modern dessert in Korea, photorealistic.",Change the image to represent modern dessert in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_dessert_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_dessert_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_dessert_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_dessert_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_dessert_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_dessert_modern_5.png,step5_path,26.025390625,step3_path,5.450304985046387
281,"Traditional dessert in Korea, photorealistic.",Change the image to represent traditional dessert in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_dessert_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_dessert_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_dessert_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_dessert_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_dessert_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_dessert_traditional_5.png,step0_path,22.98583984375,step0_path,5.49954891204834
282,"Main dish in Korea, photorealistic.",Change the image to represent main dish in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_main_dish_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_main_dish_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_main_dish_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_main_dish_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_main_dish_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_main_dish_general_5.png,step5_path,24.42626953125,step2_path,5.456127166748047
283,"Modern main dish in Korea, photorealistic.",Change the image to represent modern main dish in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_main_dish_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_main_dish_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_main_dish_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_main_dish_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_main_dish_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_main_dish_modern_5.png,step1_path,23.6328125,step1_path,5.479558944702148
284,"Traditional main dish in Korea, photorealistic.",Change the image to represent traditional main dish in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_main_dish_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_main_dish_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_main_dish_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_main_dish_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_main_dish_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_main_dish_traditional_5.png,step3_path,23.6328125,step3_path,5.463279724121094
285,"Snack in Korea, photorealistic.",Change the image to represent snack in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_snack_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_snack_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_snack_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_snack_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_snack_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_snack_general_5.png,step3_path,25.1708984375,step3_path,5.5578293800354
286,"Modern snack in Korea, photorealistic.",Change the image to represent modern snack in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_snack_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_snack_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_snack_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_snack_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_snack_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_snack_modern_5.png,step0_path,24.21875,step1_path,5.4005513191223145
287,"Traditional snack in Korea, photorealistic.",Change the image to represent traditional snack in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_snack_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_snack_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_snack_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_snack_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_snack_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_snack_traditional_5.png,step0_path,23.046875,step2_path,5.504323959350586
288,"Staple food in Korea, photorealistic.",Change the image to represent staple food in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_staple_food_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_staple_food_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_staple_food_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_staple_food_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_staple_food_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_staple_food_general_5.png,step5_path,21.4111328125,step2_path,5.5588226318359375
289,"Modern staple food in Korea, photorealistic.",Change the image to represent modern staple food in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_staple_food_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_staple_food_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_staple_food_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_staple_food_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_staple_food_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_staple_food_modern_5.png,step5_path,24.84130859375,step0_path,5.427497863769531
290,"Traditional staple food in Korea, photorealistic.",Change the image to represent traditional staple food in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_food_staple_food_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_food_staple_food_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_food_staple_food_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_food_staple_food_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_food_staple_food_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_food_staple_food_traditional_5.png,step4_path,24.40185546875,step1_path,5.431697368621826
291,"City landscape in Korea, photorealistic.",Change the image to represent city landscape in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_landscape_city.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_landscape_city_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_landscape_city_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_landscape_city_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_landscape_city_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_landscape_city_5.png,step5_path,25.4150390625,step1_path,5.374533653259277
292,"Countryside landscape in Korea, photorealistic.",Change the image to represent countryside landscape in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_landscape_countryside.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_landscape_countryside_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_landscape_countryside_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_landscape_countryside_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_landscape_countryside_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_landscape_countryside_5.png,step5_path,25.6591796875,step3_path,5.428989410400391
293,"Nature landscape in Korea, photorealistic.",Change the image to represent nature landscape in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_landscape_nature.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_landscape_nature_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_landscape_nature_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_landscape_nature_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_landscape_nature_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_landscape_nature_5.png,step4_path,28.0517578125,step1_path,5.380273342132568
294,"An athlete in Korea, photorealistic.",Change the image to represent athlete in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_athlete.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_athlete_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_athlete_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_athlete_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_athlete_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_athlete_5.png,step4_path,24.74365234375,step3_path,5.461730003356934
295,"A bride and groom in Korea, photorealistic.",Change the image to represent bride and groom in Korea.,/home/chans/iaseai26/dataset/flux/base/flux_korea_people_bride_and_groom.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_korea_people_bride_and_groom_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_korea_people_bride_and_groom_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_korea_people_bride_and_groom_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_korea_people_bride_and_groom_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_korea_people_bride_and_groom_5.png,step0_path,29.1748046875,step1_path,5.520514011383057
