uid,group_id,step,country,category,sub_category,variant,accuracy,precision,recall,f1,num_questions,processing_time,question_source,cultural_representative,prompt_alignment,is_best,is_worst
nextstep_korea_event_religious_ritual_general::4,nextstep_korea_event_religious_ritual_general,4,korea,event,religious_ritual,general,0.5,0.0,0.0,0.0,4,5.296897649765015,enhanced_heuristic,1,1,False,False
nextstep_korea_event_religious_ritual_general::5,nextstep_korea_event_religious_ritual_general,5,korea,event,religious_ritual,general,0.75,1.0,0.5,0.6666666666666666,4,5.264216899871826,enhanced_heuristic,3,3,False,True
nextstep_korea_event_religious_ritual_modern::step0,nextstep_korea_event_religious_ritual_modern,step0,korea,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,8.88388466835022,enhanced_heuristic,1,1,True,False
nextstep_korea_event_religious_ritual_modern::1,nextstep_korea_event_religious_ritual_modern,1,korea,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,8.883671522140503,enhanced_heuristic,1,1,False,False
nextstep_korea_event_religious_ritual_modern::2,nextstep_korea_event_religious_ritual_modern,2,korea,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,8.786475658416748,enhanced_heuristic,1,1,False,False
nextstep_korea_event_religious_ritual_modern::3,nextstep_korea_event_religious_ritual_modern,3,korea,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,8.784201383590698,enhanced_heuristic,1,1,False,False
nextstep_korea_event_religious_ritual_modern::4,nextstep_korea_event_religious_ritual_modern,4,korea,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,8.784472465515137,enhanced_heuristic,1,1,False,False
nextstep_korea_event_religious_ritual_modern::5,nextstep_korea_event_religious_ritual_modern,5,korea,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,8.785664558410645,enhanced_heuristic,1,1,False,True
nextstep_korea_event_religious_ritual_traditional::step0,nextstep_korea_event_religious_ritual_traditional,step0,korea,event,religious_ritual,traditional,0.5,0.0,0.0,0.0,4,3.5862982273101807,enhanced_heuristic,1,1,True,False
nextstep_korea_event_religious_ritual_traditional::1,nextstep_korea_event_religious_ritual_traditional,1,korea,event,religious_ritual,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.589383363723755,enhanced_heuristic,1,1,False,False
nextstep_korea_event_religious_ritual_traditional::2,nextstep_korea_event_religious_ritual_traditional,2,korea,event,religious_ritual,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.519487142562866,enhanced_heuristic,1,1,False,False
nextstep_korea_event_religious_ritual_traditional::3,nextstep_korea_event_religious_ritual_traditional,3,korea,event,religious_ritual,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.555673122406006,enhanced_heuristic,1,1,False,False
nextstep_korea_event_religious_ritual_traditional::4,nextstep_korea_event_religious_ritual_traditional,4,korea,event,religious_ritual,traditional,1.0,1.0,1.0,1.0,4,3.553361177444458,enhanced_heuristic,1,1,False,False
nextstep_korea_event_religious_ritual_traditional::5,nextstep_korea_event_religious_ritual_traditional,5,korea,event,religious_ritual,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.5535404682159424,enhanced_heuristic,1,1,False,True
nextstep_korea_event_sport_general::step0,nextstep_korea_event_sport_general,step0,korea,event,sport,general,1.0,1.0,1.0,1.0,4,3.6096816062927246,enhanced_heuristic,3,3,False,True
nextstep_korea_event_sport_general::1,nextstep_korea_event_sport_general,1,korea,event,sport,general,1.0,1.0,1.0,1.0,4,3.607246160507202,enhanced_heuristic,1,1,False,False
nextstep_korea_event_sport_general::2,nextstep_korea_event_sport_general,2,korea,event,sport,general,1.0,1.0,1.0,1.0,4,3.546201705932617,enhanced_heuristic,1,1,False,False
nextstep_korea_event_sport_general::3,nextstep_korea_event_sport_general,3,korea,event,sport,general,1.0,1.0,1.0,1.0,4,3.5446789264678955,enhanced_heuristic,1,1,False,False
nextstep_korea_event_sport_general::4,nextstep_korea_event_sport_general,4,korea,event,sport,general,1.0,1.0,1.0,1.0,4,3.544116497039795,enhanced_heuristic,1,1,True,False
nextstep_korea_event_sport_general::5,nextstep_korea_event_sport_general,5,korea,event,sport,general,1.0,1.0,1.0,1.0,4,3.5073065757751465,enhanced_heuristic,2,2,False,False
nextstep_korea_event_sport_modern::step0,nextstep_korea_event_sport_modern,step0,korea,event,sport,modern,0.75,1.0,0.5,0.6666666666666666,4,3.5096020698547363,enhanced_heuristic,1,1,False,True
nextstep_korea_event_sport_modern::1,nextstep_korea_event_sport_modern,1,korea,event,sport,modern,0.75,1.0,0.5,0.6666666666666666,4,3.6426925659179688,enhanced_heuristic,3,3,False,False
nextstep_korea_event_sport_modern::2,nextstep_korea_event_sport_modern,2,korea,event,sport,modern,0.75,1.0,0.5,0.6666666666666666,4,3.5093882083892822,enhanced_heuristic,1,1,False,False
nextstep_korea_event_sport_modern::3,nextstep_korea_event_sport_modern,3,korea,event,sport,modern,0.75,1.0,0.5,0.6666666666666666,4,3.5084478855133057,enhanced_heuristic,3,3,False,False
nextstep_korea_event_sport_modern::4,nextstep_korea_event_sport_modern,4,korea,event,sport,modern,0.75,1.0,0.5,0.6666666666666666,4,3.5106287002563477,enhanced_heuristic,1,1,False,False
nextstep_korea_event_sport_modern::5,nextstep_korea_event_sport_modern,5,korea,event,sport,modern,0.75,1.0,0.5,0.6666666666666666,4,3.5126800537109375,enhanced_heuristic,1,1,True,False
nextstep_korea_event_sport_traditional::step0,nextstep_korea_event_sport_traditional,step0,korea,event,sport,traditional,1.0,1.0,1.0,1.0,4,4.502938508987427,enhanced_heuristic,1,1,True,False
nextstep_korea_event_sport_traditional::1,nextstep_korea_event_sport_traditional,1,korea,event,sport,traditional,1.0,1.0,1.0,1.0,4,4.467562198638916,enhanced_heuristic,1,1,False,False
nextstep_korea_event_sport_traditional::2,nextstep_korea_event_sport_traditional,2,korea,event,sport,traditional,1.0,1.0,1.0,1.0,4,4.436646938323975,enhanced_heuristic,1,1,False,False
nextstep_korea_event_sport_traditional::3,nextstep_korea_event_sport_traditional,3,korea,event,sport,traditional,1.0,1.0,1.0,1.0,4,4.468297719955444,enhanced_heuristic,1,1,False,False
nextstep_korea_event_sport_traditional::4,nextstep_korea_event_sport_traditional,4,korea,event,sport,traditional,1.0,1.0,1.0,1.0,4,4.468806505203247,enhanced_heuristic,1,1,False,False
nextstep_korea_event_sport_traditional::5,nextstep_korea_event_sport_traditional,5,korea,event,sport,traditional,1.0,1.0,1.0,1.0,4,4.433466196060181,enhanced_heuristic,1,1,False,True
nextstep_korea_event_wedding_general::step0,nextstep_korea_event_wedding_general,step0,korea,event,wedding,general,0.75,1.0,0.5,0.6666666666666666,4,6.372028827667236,enhanced_heuristic,3,3,True,False
nextstep_korea_event_wedding_general::1,nextstep_korea_event_wedding_general,1,korea,event,wedding,general,0.75,1.0,0.5,0.6666666666666666,4,6.338441610336304,enhanced_heuristic,1,1,False,False
nextstep_korea_event_wedding_general::2,nextstep_korea_event_wedding_general,2,korea,event,wedding,general,0.75,1.0,0.5,0.6666666666666666,4,6.39969801902771,enhanced_heuristic,1,1,False,False
nextstep_korea_event_wedding_general::3,nextstep_korea_event_wedding_general,3,korea,event,wedding,general,0.5,0.0,0.0,0.0,4,6.3003668785095215,enhanced_heuristic,1,1,False,False
nextstep_korea_event_wedding_general::4,nextstep_korea_event_wedding_general,4,korea,event,wedding,general,0.75,1.0,0.5,0.6666666666666666,4,6.376193523406982,enhanced_heuristic,1,1,False,False
nextstep_korea_event_wedding_general::5,nextstep_korea_event_wedding_general,5,korea,event,wedding,general,0.75,1.0,0.5,0.6666666666666666,4,6.304315805435181,enhanced_heuristic,3,3,False,True
nextstep_korea_event_wedding_modern::step0,nextstep_korea_event_wedding_modern,step0,korea,event,wedding,modern,0.5,0.0,0.0,0.0,4,9.050696611404419,enhanced_heuristic,1,1,False,True
nextstep_korea_event_wedding_modern::1,nextstep_korea_event_wedding_modern,1,korea,event,wedding,modern,0.75,1.0,0.5,0.6666666666666666,4,9.043627262115479,enhanced_heuristic,3,3,False,False
nextstep_korea_event_wedding_modern::2,nextstep_korea_event_wedding_modern,2,korea,event,wedding,modern,0.5,0.0,0.0,0.0,4,8.94130253791809,enhanced_heuristic,3,3,False,False
nextstep_korea_event_wedding_modern::3,nextstep_korea_event_wedding_modern,3,korea,event,wedding,modern,0.5,0.0,0.0,0.0,4,9.03981637954712,enhanced_heuristic,1,1,False,False
nextstep_korea_event_wedding_modern::4,nextstep_korea_event_wedding_modern,4,korea,event,wedding,modern,0.75,1.0,0.5,0.6666666666666666,4,9.04848861694336,enhanced_heuristic,1,1,True,False
nextstep_korea_event_wedding_modern::5,nextstep_korea_event_wedding_modern,5,korea,event,wedding,modern,0.5,0.0,0.0,0.0,4,9.050788640975952,enhanced_heuristic,3,3,False,False
nextstep_korea_event_wedding_traditional::step0,nextstep_korea_event_wedding_traditional,step0,korea,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.738539934158325,enhanced_heuristic,1,1,True,False
nextstep_korea_event_wedding_traditional::1,nextstep_korea_event_wedding_traditional,1,korea,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.740934371948242,enhanced_heuristic,3,3,False,False
nextstep_korea_event_wedding_traditional::2,nextstep_korea_event_wedding_traditional,2,korea,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.7050235271453857,enhanced_heuristic,1,1,False,False
nextstep_korea_event_wedding_traditional::3,nextstep_korea_event_wedding_traditional,3,korea,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.670891284942627,enhanced_heuristic,1,1,False,False
nextstep_korea_event_wedding_traditional::4,nextstep_korea_event_wedding_traditional,4,korea,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.742011785507202,enhanced_heuristic,1,1,False,False
nextstep_korea_event_wedding_traditional::5,nextstep_korea_event_wedding_traditional,5,korea,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.7091052532196045,enhanced_heuristic,1,1,False,True
nextstep_korea_fashion_accessories_general::step0,nextstep_korea_fashion_accessories_general,step0,korea,fashion,accessories,general,0.5,0.0,0.0,0.0,4,3.175832509994507,enhanced_heuristic,1,1,False,True
nextstep_korea_fashion_accessories_general::1,nextstep_korea_fashion_accessories_general,1,korea,fashion,accessories,general,0.5,0.0,0.0,0.0,4,3.141406536102295,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_general::2,nextstep_korea_fashion_accessories_general,2,korea,fashion,accessories,general,0.5,0.0,0.0,0.0,4,3.110095262527466,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_general::3,nextstep_korea_fashion_accessories_general,3,korea,fashion,accessories,general,0.5,0.0,0.0,0.0,4,3.107012987136841,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_general::4,nextstep_korea_fashion_accessories_general,4,korea,fashion,accessories,general,0.5,0.0,0.0,0.0,4,3.1115810871124268,enhanced_heuristic,1,1,True,False
nextstep_korea_fashion_accessories_general::5,nextstep_korea_fashion_accessories_general,5,korea,fashion,accessories,general,0.5,0.0,0.0,0.0,4,3.1121292114257812,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_modern::step0,nextstep_korea_fashion_accessories_modern,step0,korea,fashion,accessories,modern,0.75,1.0,0.5,0.6666666666666666,4,4.369759798049927,enhanced_heuristic,1,1,True,False
nextstep_korea_fashion_accessories_modern::1,nextstep_korea_fashion_accessories_modern,1,korea,fashion,accessories,modern,0.75,1.0,0.5,0.6666666666666666,4,4.302281141281128,enhanced_heuristic,2,3,False,True
nextstep_korea_fashion_accessories_modern::2,nextstep_korea_fashion_accessories_modern,2,korea,fashion,accessories,modern,0.75,1.0,0.5,0.6666666666666666,4,4.304601669311523,enhanced_heuristic,3,3,False,False
nextstep_korea_fashion_accessories_modern::3,nextstep_korea_fashion_accessories_modern,3,korea,fashion,accessories,modern,0.75,1.0,0.5,0.6666666666666666,4,4.37142014503479,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_modern::4,nextstep_korea_fashion_accessories_modern,4,korea,fashion,accessories,modern,0.75,1.0,0.5,0.6666666666666666,4,4.373543977737427,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_modern::5,nextstep_korea_fashion_accessories_modern,5,korea,fashion,accessories,modern,0.75,1.0,0.5,0.6666666666666666,4,4.369896173477173,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_traditional::step0,nextstep_korea_fashion_accessories_traditional,step0,korea,fashion,accessories,traditional,1.0,1.0,1.0,1.0,4,2.937204122543335,enhanced_heuristic,1,1,True,False
nextstep_korea_fashion_accessories_traditional::1,nextstep_korea_fashion_accessories_traditional,1,korea,fashion,accessories,traditional,1.0,1.0,1.0,1.0,4,2.937992572784424,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_traditional::2,nextstep_korea_fashion_accessories_traditional,2,korea,fashion,accessories,traditional,1.0,1.0,1.0,1.0,4,2.9358479976654053,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_traditional::3,nextstep_korea_fashion_accessories_traditional,3,korea,fashion,accessories,traditional,1.0,1.0,1.0,1.0,4,2.9400410652160645,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_traditional::4,nextstep_korea_fashion_accessories_traditional,4,korea,fashion,accessories,traditional,1.0,1.0,1.0,1.0,4,2.939743995666504,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_accessories_traditional::5,nextstep_korea_fashion_accessories_traditional,5,korea,fashion,accessories,traditional,1.0,1.0,1.0,1.0,4,2.9385509490966797,enhanced_heuristic,1,1,False,True
nextstep_korea_fashion_clothing_general::step0,nextstep_korea_fashion_clothing_general,step0,korea,fashion,clothing,general,0.25,0.0,0.0,0.0,4,4.084110498428345,enhanced_heuristic,1,1,True,False
nextstep_korea_fashion_clothing_general::1,nextstep_korea_fashion_clothing_general,1,korea,fashion,clothing,general,0.5,0.5,0.5,0.5,4,4.081176280975342,enhanced_heuristic,3,3,False,False
nextstep_korea_fashion_clothing_general::2,nextstep_korea_fashion_clothing_general,2,korea,fashion,clothing,general,0.25,0.0,0.0,0.0,4,4.014631986618042,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_clothing_general::3,nextstep_korea_fashion_clothing_general,3,korea,fashion,clothing,general,0.5,0.5,0.5,0.5,4,4.051005601882935,enhanced_heuristic,3,3,False,False
nextstep_korea_fashion_clothing_general::4,nextstep_korea_fashion_clothing_general,4,korea,fashion,clothing,general,0.25,0.0,0.0,0.0,4,4.025427579879761,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_clothing_general::5,nextstep_korea_fashion_clothing_general,5,korea,fashion,clothing,general,0.25,0.0,0.0,0.0,4,4.051270246505737,enhanced_heuristic,3,3,False,True
nextstep_korea_fashion_clothing_modern::step0,nextstep_korea_fashion_clothing_modern,step0,korea,fashion,clothing,modern,0.75,1.0,0.5,0.6666666666666666,4,3.7510461807250977,enhanced_heuristic,3,3,True,False
nextstep_korea_fashion_clothing_modern::1,nextstep_korea_fashion_clothing_modern,1,korea,fashion,clothing,modern,0.75,1.0,0.5,0.6666666666666666,4,3.8154122829437256,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_clothing_modern::2,nextstep_korea_fashion_clothing_modern,2,korea,fashion,clothing,modern,0.75,1.0,0.5,0.6666666666666666,4,3.7528860569000244,enhanced_heuristic,3,3,False,False
nextstep_korea_fashion_clothing_modern::3,nextstep_korea_fashion_clothing_modern,3,korea,fashion,clothing,modern,0.75,1.0,0.5,0.6666666666666666,4,3.752695083618164,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_clothing_modern::4,nextstep_korea_fashion_clothing_modern,4,korea,fashion,clothing,modern,0.75,1.0,0.5,0.6666666666666666,4,3.752617120742798,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_clothing_modern::5,nextstep_korea_fashion_clothing_modern,5,korea,fashion,clothing,modern,0.5,0.0,0.0,0.0,4,3.7543671131134033,enhanced_heuristic,1,1,False,True
nextstep_korea_fashion_clothing_traditional::step0,nextstep_korea_fashion_clothing_traditional,step0,korea,fashion,clothing,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.7150704860687256,enhanced_heuristic,1,1,True,False
nextstep_korea_fashion_clothing_traditional::1,nextstep_korea_fashion_clothing_traditional,1,korea,fashion,clothing,traditional,1.0,1.0,1.0,1.0,4,3.715669631958008,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_clothing_traditional::2,nextstep_korea_fashion_clothing_traditional,2,korea,fashion,clothing,traditional,0.5,0.0,0.0,0.0,4,3.7143542766571045,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_clothing_traditional::3,nextstep_korea_fashion_clothing_traditional,3,korea,fashion,clothing,traditional,0.5,0.0,0.0,0.0,4,3.7170917987823486,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_clothing_traditional::4,nextstep_korea_fashion_clothing_traditional,4,korea,fashion,clothing,traditional,1.0,1.0,1.0,1.0,4,3.7173779010772705,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_clothing_traditional::5,nextstep_korea_fashion_clothing_traditional,5,korea,fashion,clothing,traditional,1.0,1.0,1.0,1.0,4,3.716881036758423,enhanced_heuristic,1,1,False,True
nextstep_korea_fashion_makeup_general::step0,nextstep_korea_fashion_makeup_general,step0,korea,fashion,makeup,general,0.25,0.0,0.0,0.0,4,2.986067771911621,enhanced_heuristic,1,1,False,True
nextstep_korea_fashion_makeup_general::1,nextstep_korea_fashion_makeup_general,1,korea,fashion,makeup,general,0.25,0.0,0.0,0.0,4,3.016080141067505,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_general::2,nextstep_korea_fashion_makeup_general,2,korea,fashion,makeup,general,0.25,0.0,0.0,0.0,4,2.9535651206970215,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_general::3,nextstep_korea_fashion_makeup_general,3,korea,fashion,makeup,general,0.25,0.0,0.0,0.0,4,3.021449565887451,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_general::4,nextstep_korea_fashion_makeup_general,4,korea,fashion,makeup,general,0.25,0.0,0.0,0.0,4,2.951312780380249,enhanced_heuristic,1,1,True,False
nextstep_korea_fashion_makeup_general::5,nextstep_korea_fashion_makeup_general,5,korea,fashion,makeup,general,0.25,0.0,0.0,0.0,4,3.0175130367279053,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_modern::step0,nextstep_korea_fashion_makeup_modern,step0,korea,fashion,makeup,modern,0.75,1.0,0.5,0.6666666666666666,4,3.400033950805664,enhanced_heuristic,1,1,True,False
nextstep_korea_fashion_makeup_modern::1,nextstep_korea_fashion_makeup_modern,1,korea,fashion,makeup,modern,0.75,1.0,0.5,0.6666666666666666,4,3.3675971031188965,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_modern::2,nextstep_korea_fashion_makeup_modern,2,korea,fashion,makeup,modern,0.75,1.0,0.5,0.6666666666666666,4,3.4659926891326904,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_modern::3,nextstep_korea_fashion_makeup_modern,3,korea,fashion,makeup,modern,0.75,1.0,0.5,0.6666666666666666,4,3.4011778831481934,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_modern::4,nextstep_korea_fashion_makeup_modern,4,korea,fashion,makeup,modern,0.75,1.0,0.5,0.6666666666666666,4,3.367124080657959,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_modern::5,nextstep_korea_fashion_makeup_modern,5,korea,fashion,makeup,modern,0.75,1.0,0.5,0.6666666666666666,4,3.3664698600769043,enhanced_heuristic,1,1,False,True
nextstep_korea_fashion_makeup_traditional::step0,nextstep_korea_fashion_makeup_traditional,step0,korea,fashion,makeup,traditional,1.0,1.0,1.0,1.0,4,3.410465717315674,enhanced_heuristic,1,1,True,False
nextstep_korea_fashion_makeup_traditional::1,nextstep_korea_fashion_makeup_traditional,1,korea,fashion,makeup,traditional,1.0,1.0,1.0,1.0,4,3.377643585205078,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_traditional::2,nextstep_korea_fashion_makeup_traditional,2,korea,fashion,makeup,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.346424102783203,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_traditional::3,nextstep_korea_fashion_makeup_traditional,3,korea,fashion,makeup,traditional,1.0,1.0,1.0,1.0,4,3.343615770339966,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_traditional::4,nextstep_korea_fashion_makeup_traditional,4,korea,fashion,makeup,traditional,1.0,1.0,1.0,1.0,4,3.343668222427368,enhanced_heuristic,1,1,False,False
nextstep_korea_fashion_makeup_traditional::5,nextstep_korea_fashion_makeup_traditional,5,korea,fashion,makeup,traditional,1.0,1.0,1.0,1.0,4,3.3765463829040527,enhanced_heuristic,1,1,False,True
nextstep_korea_food_beverage_general::step0,nextstep_korea_food_beverage_general,step0,korea,food,beverage,general,1.0,1.0,1.0,1.0,4,3.521509885787964,enhanced_heuristic,1,1,True,False
nextstep_korea_food_beverage_general::1,nextstep_korea_food_beverage_general,1,korea,food,beverage,general,1.0,1.0,1.0,1.0,4,3.559900999069214,enhanced_heuristic,1,1,False,False
nextstep_korea_food_beverage_general::2,nextstep_korea_food_beverage_general,2,korea,food,beverage,general,1.0,1.0,1.0,1.0,4,3.554605484008789,enhanced_heuristic,1,1,False,False
nextstep_korea_food_beverage_general::3,nextstep_korea_food_beverage_general,3,korea,food,beverage,general,1.0,1.0,1.0,1.0,4,3.5243780612945557,enhanced_heuristic,1,1,False,False
nextstep_korea_food_beverage_general::4,nextstep_korea_food_beverage_general,4,korea,food,beverage,general,1.0,1.0,1.0,1.0,4,3.524803638458252,enhanced_heuristic,2,2,False,False
nextstep_korea_food_beverage_general::5,nextstep_korea_food_beverage_general,5,korea,food,beverage,general,1.0,1.0,1.0,1.0,4,3.5569820404052734,enhanced_heuristic,1,1,False,True
nextstep_korea_food_beverage_modern::step0,nextstep_korea_food_beverage_modern,step0,korea,food,beverage,modern,0.75,1.0,0.5,0.6666666666666666,4,3.175354480743408,enhanced_heuristic,3,3,False,True
nextstep_korea_food_beverage_modern::1,nextstep_korea_food_beverage_modern,1,korea,food,beverage,modern,0.75,1.0,0.5,0.6666666666666666,4,3.138019561767578,enhanced_heuristic,3,3,False,False
nextstep_korea_food_beverage_modern::2,nextstep_korea_food_beverage_modern,2,korea,food,beverage,modern,0.75,1.0,0.5,0.6666666666666666,4,3.1066324710845947,enhanced_heuristic,3,3,False,False
nextstep_korea_food_beverage_modern::3,nextstep_korea_food_beverage_modern,3,korea,food,beverage,modern,0.75,1.0,0.5,0.6666666666666666,4,3.2370152473449707,enhanced_heuristic,1,1,False,False
nextstep_korea_food_beverage_modern::4,nextstep_korea_food_beverage_modern,4,korea,food,beverage,modern,0.75,1.0,0.5,0.6666666666666666,4,3.1075756549835205,enhanced_heuristic,1,1,True,False
nextstep_korea_food_beverage_modern::5,nextstep_korea_food_beverage_modern,5,korea,food,beverage,modern,0.75,1.0,0.5,0.6666666666666666,4,3.1355717182159424,enhanced_heuristic,1,1,False,False
nextstep_korea_food_beverage_traditional::step0,nextstep_korea_food_beverage_traditional,step0,korea,food,beverage,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.0746402740478516,enhanced_heuristic,1,1,True,False
nextstep_korea_food_beverage_traditional::1,nextstep_korea_food_beverage_traditional,1,korea,food,beverage,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.0770132541656494,enhanced_heuristic,1,1,False,False
nextstep_korea_food_beverage_traditional::2,nextstep_korea_food_beverage_traditional,2,korea,food,beverage,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.076617956161499,enhanced_heuristic,1,1,False,False
nextstep_korea_food_beverage_traditional::3,nextstep_korea_food_beverage_traditional,3,korea,food,beverage,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.0826449394226074,enhanced_heuristic,1,1,False,False
nextstep_korea_food_beverage_traditional::4,nextstep_korea_food_beverage_traditional,4,korea,food,beverage,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.0803704261779785,enhanced_heuristic,1,1,False,False
nextstep_korea_food_beverage_traditional::5,nextstep_korea_food_beverage_traditional,5,korea,food,beverage,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.078745126724243,enhanced_heuristic,1,1,False,True
nextstep_korea_food_dessert_general::step0,nextstep_korea_food_dessert_general,step0,korea,food,dessert,general,1.0,1.0,1.0,1.0,4,3.1523358821868896,enhanced_heuristic,1,1,False,True
nextstep_korea_food_dessert_general::1,nextstep_korea_food_dessert_general,1,korea,food,dessert,general,0.75,1.0,0.5,0.6666666666666666,4,3.0907914638519287,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_general::2,nextstep_korea_food_dessert_general,2,korea,food,dessert,general,1.0,1.0,1.0,1.0,4,3.1498842239379883,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_general::3,nextstep_korea_food_dessert_general,3,korea,food,dessert,general,1.0,1.0,1.0,1.0,4,3.120511770248413,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_general::4,nextstep_korea_food_dessert_general,4,korea,food,dessert,general,1.0,1.0,1.0,1.0,4,3.124642848968506,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_general::5,nextstep_korea_food_dessert_general,5,korea,food,dessert,general,1.0,1.0,1.0,1.0,4,3.08581805229187,enhanced_heuristic,1,1,True,False
nextstep_korea_food_dessert_modern::step0,nextstep_korea_food_dessert_modern,step0,korea,food,dessert,modern,0.75,1.0,0.5,0.6666666666666666,4,3.490661144256592,enhanced_heuristic,1,1,False,True
nextstep_korea_food_dessert_modern::1,nextstep_korea_food_dessert_modern,1,korea,food,dessert,modern,0.75,1.0,0.5,0.6666666666666666,4,3.4566123485565186,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_modern::2,nextstep_korea_food_dessert_modern,2,korea,food,dessert,modern,0.75,1.0,0.5,0.6666666666666666,4,3.455348253250122,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_modern::3,nextstep_korea_food_dessert_modern,3,korea,food,dessert,modern,0.75,1.0,0.5,0.6666666666666666,4,3.4563100337982178,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_modern::4,nextstep_korea_food_dessert_modern,4,korea,food,dessert,modern,0.75,1.0,0.5,0.6666666666666666,4,3.456386089324951,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_modern::5,nextstep_korea_food_dessert_modern,5,korea,food,dessert,modern,0.75,1.0,0.5,0.6666666666666666,4,3.457003593444824,enhanced_heuristic,1,1,True,False
nextstep_korea_food_dessert_traditional::step0,nextstep_korea_food_dessert_traditional,step0,korea,food,dessert,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.489912271499634,enhanced_heuristic,1,1,False,True
nextstep_korea_food_dessert_traditional::1,nextstep_korea_food_dessert_traditional,1,korea,food,dessert,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.4905829429626465,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_traditional::2,nextstep_korea_food_dessert_traditional,2,korea,food,dessert,traditional,1.0,1.0,1.0,1.0,4,3.489459276199341,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_traditional::3,nextstep_korea_food_dessert_traditional,3,korea,food,dessert,traditional,1.0,1.0,1.0,1.0,4,3.4889421463012695,enhanced_heuristic,1,1,False,False
nextstep_korea_food_dessert_traditional::4,nextstep_korea_food_dessert_traditional,4,korea,food,dessert,traditional,1.0,1.0,1.0,1.0,4,3.491126537322998,enhanced_heuristic,1,1,True,False
